,Unnamed: 0,book_id,book_language,book_series_number,book_title,book_author,book_year,sentence_page,sentence_id,sentence_language,sentence_type,sentence_number,sentence_text,sentence_sentiment_score,sentence_lda,sentence_lda_scores
1186,1186,2,de,13,Kubismus,Albert Gleizes,1928,7,1187,de,text,34,"THE CONFLICTS OF 1912 It was against these painters - and against them exclusively - that the attacks of the public authorities, provoked by the Parisian press and by pressure from the academies, were aimed.",0,"['bind', 'futur', 'set', 'technisch', 'histor', 'hochschul']","[0.538, 0.534, 0.508, 0.673, 0.436, 0.411]"
1187,1187,2,de,13,Kubismus,Albert Gleizes,1928,7,1188,de,text,35,"The Conseil Municipal de Paris threatened the Salon des Indépendants, where Cubism had begun, with its thunderbolts.",0,"['bind', 'futur', 'set', 'land', 'need', 'question']","[0.445, 0.441, 0.415, 0.4, 0.381, 0.367]"
1188,1188,2,de,13,Kubismus,Albert Gleizes,1928,7,1189,de,text,36,Questions were put against the Cubist painters in the Chambre des Députés.,0,"['field', 'beauti', 'possibl', 'lock', 'bank', 'sure']","[0.474, 0.375, 0.373, 0.359, 0.233, 0.209]"
1189,1189,2,de,13,Kubismus,Albert Gleizes,1928,7,1190,de,text,37,"To defend them and, at the same time, to defend the Salon d'Automne, whose chief administrators were in a state of panic, Maurice Sembat spoke: 'The Salon d'Automne this year [1912] has had the glory of becoming an object of scandal, and this glory it owes to the Cubist painters!!!'",0.439,"['figur', 'continu', 'subject', 'absolut', 'death', 'frau']","[0.461, 0.418, 0.402, 0.337, 0.252, 0.228]"
1190,1190,2,de,13,Kubismus,Albert Gleizes,1928,7,1191,de,text,38,"That was how Sembat's speech began, and this speech is an important event in modern history.",0.3,"['room', 'stein', 'draw', 'power', 'rich', 'stone']","[0.72, 0.566, 0.537, 0.235, 0.227, 0.224]"
1191,1191,2,de,13,Kubismus,Albert Gleizes,1928,7,1192,de,text,39,"For the first time in a parliament a question concerning the moral order, free of any material interest, a question of concern to the needs of the spirit, was raised.",0.217,"['kitchen', 'seri', 'attitud']","[1.041, 0.954, 0.93]"
1192,1192,2,de,13,Kubismus,Albert Gleizes,1928,7,1193,de,text,40,"For the first time, the legitimacy and superiority of the appearances of unofficial art were openly proclaimed.",0.125,"['will', 'shown', 'mirror']","[0.825, 0.791, 0.772]"
1193,1193,2,de,13,Kubismus,Albert Gleizes,1928,7,1194,de,text,41,"What had until then been said only in little groups was now announced from the heights of a national tribunal; and it provoked interruptions from one side and from the other which were, generally, approvals.",-0.066,"['london', 'frame', 'simpli', 'industri', 'inner', 'experienc']","[0.723, 0.653, 0.633, 0.303, 0.202, 0.194]"
1194,1194,2,de,13,Kubismus,Albert Gleizes,1928,7,1195,de,text,42,Painting evoked literature; Cubism evoked the memory of Mallarmé - the Symbolist poets had become part of the established order of the day (7).,0,"['late', 'step', 'dimension', 'creation', 'similar', 'type']","[0.898, 0.89, 0.844, 0.276, 0.229, 0.22]"
1195,1195,2,de,13,Kubismus,Albert Gleizes,1928,7,1196,de,text,43,If such a thing had happened in Greece or in Rome it would have inspired floods of admiration from among our aging humanists.,0,"['forc', 'america', 'contrast', 'room', 'stein', 'draw']","[0.547, 0.488, 0.467, 0.391, 0.237, 0.208]"
1196,1196,2,de,13,Kubismus,Albert Gleizes,1928,7,1197,de,text,44,"But, so close to us, it does not seem so extraordinary.",0.333,"['mal', 'ding', 'formal', 'hous', 'fort', 'vacuum']","[0.632, 0.591, 0.475, 0.353, 0.335, 0.334]"
1197,1197,2,de,13,Kubismus,Albert Gleizes,1928,7,1198,de,text,45,"However, we predict that it will be recognised as having been",0,"['hous', 'fort', 'vacuum', 'link', 'chang', 'eighteenth']","[0.559, 0.541, 0.54, 0.241, 0.175, 0.163]"
1198,1198,2,de,13,Kubismus,Albert Gleizes,1928,13,1199,de,text,46,"They are cruel ages, those in which the traffic of goods becomes the only reason for living.",-0.5,"['sourc', 'exist', 'anim', 'york', 'art', 'press']","[0.381, 0.38, 0.369, 0.374, 0.341, 0.296]"
1199,1199,2,de,13,Kubismus,Albert Gleizes,1928,13,1200,de,text,47,Already the confusion is enormous - what will it become if no-one is willing to condemn this trafficking in the works of the spirit.,0.125,"['point', 'look', 'histori', 'real', 'iron', 'hollow']","[0.896, 0.848, 0.818, 0.298, 0.256, 0.156]"
1200,1200,2,de,13,Kubismus,Albert Gleizes,1928,13,1201,de,text,48,"CUBISM IN THE 1920s Now I come back to the history of Cubism which continued to grow like a hardy annual, outside the boutiques where impulses that were clearly, in their origins, impulses of the spirit, were being systematically perverted.",0.033,"['land', 'need', 'question', 'number', 'weav', 'thread']","[0.465, 0.446, 0.432, 0.435, 0.429, 0.397]"
1201,1201,2,de,13,Kubismus,Albert Gleizes,1928,13,1202,de,text,49,Artistic relations between France and Germany were renewed in January 1920 through an exhibition which I organised in Berlin at Herwarth Walden's Stürm gallery.,0.333,"['technisch', 'histor', 'hochschul', 'field', 'beauti', 'possibl']","[0.728, 0.491, 0.466, 0.302, 0.203, 0.201]"
1202,1202,2,de,13,Kubismus,Albert Gleizes,1928,13,1203,de,text,50,"It was the first time that Germans had a chance to appreciate the captivating work of the Polish painter living in Paris, Louis Marcoussis.",0.375,"['hand', 'tabl', 'oper', 'theori', 'music', 'generat']","[0.985, 0.805, 0.776, 0.25, 0.188, 0.148]"
1203,1203,2,de,13,Kubismus,Albert Gleizes,1928,13,1204,de,text,51,"That same year, Fernand Léger, Georges Braque, the Polish painter Leopold Survage, myself, and the Russian sculptor Archipenko, tried to revive the principle of the Salon de la Section d'Or of 1912 (17).",0,"['close', 'previous', 'lamp', 'concept', 'romant', 'young']","[0.759, 0.686, 0.685, 0.268, 0.235, 0.234]"
1204,1204,2,de,13,Kubismus,Albert Gleizes,1928,13,1205,de,text,52,"An important exhibition was held in Paris, bringing together a collection of works which revealed that a complete process of transformation and renewal had taken place.",0.25,"['point', 'look', 'histori', 'sourc', 'exist', 'anim']","[0.295, 0.247, 0.217, 0.178, 0.177, 0.166]"
1205,1205,2,de,13,Kubismus,Albert Gleizes,1928,13,1206,de,text,53,It was impossible not to see in these obvious proofs the extent to which the idea as it developed had burst the bounds of the thin shell imposed by the word 'Cubism'.,-0.242,"['comfort', 'tool', 'employ', 'sound', 'creativ', 'clear']","[0.482, 0.466, 0.44, 0.263, 0.239, 0.235]"
1206,1206,2,de,13,Kubismus,Albert Gleizes,1928,13,1207,de,text,54,"Some months later, I published a little book - Du Cubisme et les Moyens de le Comprendre - in which I tried to outline the general principles, the simple and precise elements, on which all true painting must be based.",0.102,"['point', 'look', 'histori', 'method', 'ide', 'instrument']","[0.499, 0.451, 0.421, 0.38, 0.326, 0.285]"
1207,1207,2,de,13,Kubismus,Albert Gleizes,1928,13,1208,de,text,55,This work is known in Germany since it was translated and an edition published by Stürm in Berlin.,0,"['late', 'step', 'dimension', 'motion', 'techniqu', 'view']","[0.452, 0.444, 0.398, 0.291, 0.251, 0.236]"
1208,1208,2,de,13,Kubismus,Albert Gleizes,1928,13,1209,de,text,56,"Since then, Cubism has followed the line of evolution that is natural to it, asserting itself from one year to the next, protected by its own internal liveliness against all attempts to take it over, and progressing from the limited sphere of aesthetics to that of life itself, at the widest possible level of generality.",0.105,"['sourc', 'exist', 'anim', 'london', 'frame', 'simpli']","[0.373, 0.372, 0.361, 0.322, 0.252, 0.232]"
1209,1209,2,de,13,Kubismus,Albert Gleizes,1928,13,1210,de,text,57,"For that is certainly what the end must be for all those timid efforts of 1911 which had the rare privilege of provoking the exasperation of the world about them - to restore to the work of art its place in the general, human world; to renew the pact with the rest of humanity that had been broken at the time of the Renaissance.",0.033,"['organ', 'bring', 'head', 'school', 'england', 'train']","[0.514, 0.503, 0.387, 0.247, 0.244, 0.234]"
1210,1210,2,de,13,Kubismus,Albert Gleizes,1928,13,1211,de,text,58,"And, while speculators in aesthetics wanted it to be understood as nothing more than an isolated accident, bigger capitalist interests gave them the lie, demonstrating that certain elements of Cubism could be used for the general purposes of commercial propaganda.",0.111,"['organ', 'bring', 'head', 'point', 'look', 'histori']","[0.743, 0.732, 0.616, 0.259, 0.211, 0.181]"
1211,1211,2,de,13,Kubismus,Albert Gleizes,1928,13,1212,de,text,59,I have no illusions as to the real nature of this recognition of the commercial strengths of Cubism - there was nothing about it that was in the least disinterested.,-0.033,"['white', 'black', 'demand', 'school', 'england', 'train']","[0.344, 0.34, 0.306, 0.261, 0.258, 0.248]"
1212,1212,2,de,13,Kubismus,Albert Gleizes,1928,13,1213,de,text,60,It was only concerned with the needs of an even more exaggerated over-production.,0,"['imm', 'european', 'plane', 'organ', 'bring', 'head']","[0.832, 0.346, 0.328, 0.3, 0.289, 0.173]"
1213,1213,2,de,13,Kubismus,Albert Gleizes,1928,13,1214,de,text,61,"But it was based all the same on a true psychological insight, because its clientèle is the entire human race, with all its variety, its nuances, its many differing reactions.",0.142,"['color', 'light', 'relationship', 'organ', 'bring', 'head']","[0.326, 0.291, 0.282, 0.397, 0.386, 0.27]"
1214,1214,2,de,13,Kubismus,Albert Gleizes,1928,13,1215,de,text,62,Necessity has obliged the larger- scale commercial interests to develop a great deal of perspicacity.,0.267,"['especi', 'task', 'composit', 'organ', 'bring', 'head']","[0.771, 0.747, 0.742, 0.301, 0.29, 0.174]"
1215,1215,2,de,13,Kubismus,Albert Gleizes,1928,13,1216,de,text,63,"And that is why they made no mistake concerning the real, underlying strengths of Cubism, about the universal nature of the means it had developed and, consequently, about the power which it was already capable of wielding over the crowd.",0.125,"['close', 'previous', 'lamp', 'cubism', 'moholi', 'project']","[0.273, 0.2, 0.199, 0.26, 0.222, 0.207]"
1216,1216,2,de,13,Kubismus,Albert Gleizes,1928,13,1217,de,text,64,"COMMERCIAL APPLICATIONS Large scale speculation - that is to say, large-scale commerce, production and consumption - approached Cubism.",0.107,"['tag', 'precis', 'fundament']","[0.855, 0.819, 0.818]"
1217,1217,2,de,13,Kubismus,Albert Gleizes,1928,34,1218,de,text,65,"The teaching of a dis- torted history of art, rooted in dogmatic definitions of what ought to constitute art, often prevents him from approaching new modes of expression.",0.068,"['seit', 'siedlung', 'mind']","[0.934, 0.739, 0.738]"
1218,1218,2,de,13,Kubismus,Albert Gleizes,1928,34,1219,de,text,66,"Anything which he finds difficult to understand makes him impatient and angry, sometimes even hostile.",-0.4,"['point', 'look', 'histori', 'white', 'black', 'demand']","[0.61, 0.562, 0.532, 0.266, 0.262, 0.228]"
1219,1219,2,de,13,Kubismus,Albert Gleizes,1928,34,1220,de,text,67,The observer s emotional and intellectual interest can be stimulated so that he approaches the subject with a more positive attitude.,0.172,"['wert', 'represent', 'applianc', 'materi', 'later', 'lead']","[0.501, 0.308, 0.285, 0.393, 0.325, 0.324]"
1220,1220,2,de,13,Kubismus,Albert Gleizes,1928,34,1221,de,text,68,"He can be shown — that without special preparation only minority a can follow new trends mainly because the professional artist, through daily work with his material, acquires a superior understanding of his means, and is led to newer and newer formulations that supersede old standards.",0.195,"['forc', 'america', 'contrast']","[0.814, 0.755, 0.734]"
1221,1221,2,de,13,Kubismus,Albert Gleizes,1928,34,1222,de,text,69,"These findings are the result of an organic process, a growth in knowledge, experience, and intuition.",0,"['industri', 'inner', 'experienc', 'singl', 'tension', 'thought']","[0.495, 0.394, 0.386, 0.461, 0.404, 0.401]"
1222,1222,2,de,13,Kubismus,Albert Gleizes,1928,34,1223,de,text,70,"But the new formal solutions can act as catalysts for the few who, because of an inclination similar to that of the artist, react positively.",0.041,"['begin', 'speak', 'streb', 'lock', 'bank', 'sure']","[0.447, 0.41, 0.4, 0.335, 0.209, 0.185]"
1223,1223,2,de,13,Kubismus,Albert Gleizes,1928,34,1224,de,text,71,"Then, slowly and almost unnoticed, as if by a process of osmosis, the work of the new artist diffuses and penetrates through every phase of life.",-0.121,"['wood', 'pari', 'institut', 'mach', 'household', 'system']","[0.368, 0.343, 0.333, 0.379, 0.209, 0.192]"
1224,1224,2,de,13,Kubismus,Albert Gleizes,1928,34,1225,de,text,72,In from thirty to fifty years the process reaches a saturation point.,0,"['haus', 'band', 'attempt', 'touch', 'believ', 'mention']","[0.753, 0.696, 0.561, 0.363, 0.346, 0.339]"
1225,1225,2,de,13,Kubismus,Albert Gleizes,1928,34,1226,de,text,73,The new form expression of has become part of civilization and the cycle will be renewed.,0.136,"['plate', 'common', 'shap', 'wind', 'exact', 'path']","[0.581, 0.562, 0.542, 0.239, 0.227, 0.2]"
1226,1226,2,de,13,Kubismus,Albert Gleizes,1928,34,1227,de,text,74,"Though it is doubtful whether art can ever be fully “explained/* it may be helpful to the reader to retrace my own development, and to show how my work in abstract art grew out of a gradual grasp of means and interrelations.",-0.1,"['hous', 'fort', 'vacuum', 'war', 'solut', 'visibl']","[0.382, 0.364, 0.363, 0.347, 0.262, 0.223]"
1227,1227,2,de,13,Kubismus,Albert Gleizes,1928,34,1228,de,text,75,"Intimidated by the apparent chaos of contemporary painting, then represented by the fauves, cubists, expression- ists, and futurists, I turned to “solid” values, the to renaissance painters.",0.072,"['hand', 'tabl', 'oper']","[1.218, 1.038, 1.009]"
1228,1228,2,de,13,Kubismus,Albert Gleizes,1928,34,1229,de,question,76,not Was I prepared by novelists and biographers to appreciate their monumentality?,0,"['format', 'tempo', 'face', 'home', 'motor', 'servic']","[0.732, 0.666, 0.633, 0.181, 0.162, 0.16]"
1229,1229,2,de,13,Kubismus,Albert Gleizes,1928,34,1230,de,text,77,"Raphael s worldly madonnas, the heavenly smile of the Gioconda and her fine hands, the weighty dignity of Michelangelo— these were already interpreted by writers.",0.358,"['plate', 'common', 'shap', 'start', 'total', 'klee']","[0.424, 0.405, 0.385, 0.248, 0.237, 0.234]"
1230,1230,2,de,13,Kubismus,Albert Gleizes,1928,34,1231,de,text,78,"We ordinarily like things which we understand, and we usually look for those things which we know by heart.",-0.25,"['land', 'need', 'question', 'analys', 'diagram', 'element']","[0.434, 0.415, 0.401, 0.351, 0.248, 0.224]"
1231,1231,2,de,13,Kubismus,Albert Gleizes,1928,34,1232,de,text,79,"It did not occur to me that beyond the with highlights (Plastic shaped by hand, illustration of a mythological and religious story, pictures must have other 1942 qualities^My ).",-0.062,"['heut', 'leg', 'research', 'hous', 'fort', 'vacuum']","[0.622, 0.301, 0.278, 0.261, 0.243, 0.242]"
1232,1232,2,de,13,Kubismus,Albert Gleizes,1928,34,1233,de,text,80,My approach was more that of “hearing” the pic- ture’s literary significance than of seeing form and visual elements.,0.2,"['comfort', 'tool', 'employ']","[0.901, 0.885, 0.859]"
